buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4750.0,95.0,100.0,0.0,56.74646087531227,9500,4750.0,285.10422110557556
4800.0,96.0,100.0,0.0,52.10482522296988,9600,4800.0,287.02342987060547
4850.0,97.0,100.0,0.0,56.90517441379301,9700,4850.0,288.7807400226593
4900.0,98.0,100.0,13.0,57.9383375775546,9800,4900.0,290.5067136287689
4950.0,99.0,100.0,0.0,56.275391859792386,9900,4950.0,292.28368973731995
5000.0,100.0,100.0,0.0,57.23935260079005,10000,5000.0,294.0307402610779
5050.0,101.0,100.0,0.0,4.0455458797433,10100,5050.0,318.7492837905884
5100.0,102.0,100.0,0.0,57.83251874077646,10200,5100.0,320.4784150123596
5150.0,103.0,100.0,11.0,57.57280805774214,10300,5150.0,322.2153470516205
5200.0,104.0,100.0,0.0,45.98643904042446,10400,5200.0,324.3899018764496
5250.0,105.0,100.0,0.0,56.38493628453159,10500,5250.0,326.1634256839752
5300.0,106.0,100.0,14.0,56.990985369841155,10600,5300.0,327.9180898666382
5350.0,107.0,100.0,13.0,58.387816790807186,10700,5350.0,329.63077664375305
5400.0,108.0,100.0,0.0,54.91872578412273,10800,5400.0,331.45164942741394
5450.0,109.0,100.0,5.0,56.60710485092046,10900,5450.0,333.2182126045227
5500.0,110.0,100.0,0.0,60.12909759274535,11000,5500.0,334.8813011646271
5550.0,111.0,100.0,0.0,58.36289068228983,11100,5550.0,336.5947196483612
5600.0,112.0,100.0,0.0,58.02573782042405,11200,5600.0,338.31809306144714
5650.0,113.0,100.0,0.0,54.344575349434,11300,5650.0,340.15820360183716
5700.0,114.0,100.0,0.0,56.3785471115885,11400,5700.0,341.93192863464355
5750.0,115.0,100.0,2.0,55.50515959421973,11500,5750.0,343.7335638999939
5800.0,116.0,100.0,0.0,56.49843906423598,11600,5800.0,345.50352454185486
5850.0,117.0,100.0,0.0,58.09839747865136,11700,5850.0,347.2247428894043
5900.0,118.0,100.0,0.0,56.0584890645754,11800,5900.0,349.0085949897766
5950.0,119.0,100.0,0.0,56.07977565437039,11900,5950.0,350.7917695045471
6000.0,120.0,100.0,0.0,57.634055767968974,12000,6000.0,352.5268552303314
6050.0,121.0,100.0,0.0,4.0129104552745565,12100,6050.0,377.4464247226715
6100.0,122.0,100.0,0.0,58.69470971454384,12200,6100.0,379.15015625953674
6150.0,123.0,100.0,0.0,55.66772941763883,12300,6150.0,380.9465296268463
6200.0,124.0,100.0,0.0,46.72176554034974,12400,6200.0,383.0868604183197
6250.0,125.0,100.0,0.0,53.8975416972126,12500,6250.0,384.9422333240509
6300.0,126.0,100.0,0.0,58.072029295866066,12600,6300.0,386.6642327308655
6350.0,127.0,100.0,0.0,56.637084014632755,12700,6350.0,388.429860830307
6400.0,128.0,100.0,0.0,57.45182765481762,12800,6400.0,390.1704502105713
6450.0,129.0,100.0,11.0,56.074459988211046,12900,6450.0,391.95379400253296
6500.0,130.0,100.0,0.0,57.243203885813955,13000,6500.0,393.70072650909424
6550.0,131.0,100.0,0.0,57.23349464167388,13100,6550.0,395.4479558467865
6600.0,132.0,100.0,0.0,58.22175550717204,13200,6600.0,397.1655271053314
6650.0,133.0,100.0,0.0,59.30530999978508,13300,6650.0,398.8517179489136
6700.0,134.0,100.0,0.0,55.72379686707224,13400,6700.0,400.6462833881378
6750.0,135.0,100.0,8.0,58.997168650608614,13500,6750.0,402.34128046035767
6800.0,136.0,100.0,0.0,57.984633941501144,13600,6800.0,404.06587624549866
6850.0,137.0,100.0,0.0,52.11352619490239,13700,6850.0,405.9847643375397
6900.0,138.0,100.0,0.0,56.40719221610269,13800,6900.0,407.7575886249542
6950.0,139.0,100.0,0.0,56.26678557764388,13900,6950.0,409.534836769104
7000.0,140.0,100.0,0.0,57.60423839778983,14000,7000.0,411.2708206176758
7050.0,141.0,100.0,0.0,3.9567026973143813,14100,7050.0,436.54439067840576
7100.0,142.0,100.0,17.0,43.19916813125333,14200,7100.0,438.8592505455017
7150.0,143.0,100.0,0.0,58.668971105597755,14300,7150.0,440.5637295246124
7200.0,144.0,100.0,0.0,56.42966311484232,14400,7200.0,442.3358476161957
7250.0,145.0,100.0,0.0,55.630339973033045,14500,7250.0,444.1334283351898
7300.0,146.0,100.0,0.0,55.981976017853135,14600,7300.0,445.91971826553345
7350.0,147.0,100.0,0.0,57.13222467982256,14700,7350.0,447.67004466056824
7400.0,148.0,100.0,0.0,44.72071040427514,14800,7400.0,449.9061460494995
7450.0,149.0,100.0,0.0,56.82307776407505,14900,7450.0,451.66599464416504
7500.0,150.0,100.0,10.0,42.72651612620624,15000,7500.0,454.00646209716797
7550.0,151.0,100.0,0.0,42.79454881449122,15100,7550.0,456.343209028244
7600.0,152.0,100.0,0.0,42.60733089599953,15200,7600.0,458.6902234554291
7650.0,153.0,100.0,11.0,42.623645852239385,15300,7650.0,461.03633975982666
7700.0,154.0,100.0,0.0,44.12690246651927,15400,7700.0,463.30253171920776
7750.0,155.0,100.0,8.0,46.0811402157131,15500,7750.0,465.4726173877716
7800.0,156.0,100.0,0.0,51.565294031805145,15600,7800.0,467.41190671920776
7850.0,157.0,100.0,0.0,57.99274742228201,15700,7850.0,469.1362609863281
7900.0,158.0,100.0,0.0,57.78276302821452,15800,7900.0,470.86688137054443
7950.0,159.0,100.0,0.0,55.921182712620755,15900,7950.0,472.65511298179626
8000.0,160.0,100.0,0.0,59.51273471702,16000,8000.0,474.3354263305664
8050.0,161.0,100.0,0.0,3.9346667515957745,16100,8050.0,499.7505397796631
8100.0,162.0,100.0,0.0,59.084290859587355,16200,8100.0,501.44303798675537
8150.0,163.0,100.0,10.0,57.76081649201047,16300,8150.0,503.1743154525757
8200.0,164.0,100.0,0.0,60.7701045506178,16400,8200.0,504.8198621273041
8250.0,165.0,100.0,0.0,59.307658023515465,16500,8250.0,506.50598526000977
8300.0,166.0,100.0,0.0,58.15403574175823,16600,8300.0,508.22555708885193
8350.0,167.0,100.0,0.0,59.27611779461904,16700,8350.0,509.9125773906708
8400.0,168.0,100.0,0.0,57.94858368535398,16800,8400.0,511.63824558258057
8450.0,169.0,100.0,0.0,59.50186053967709,16900,8450.0,513.318865776062
8500.0,170.0,100.0,0.0,59.91525619843683,17000,8500.0,514.9878907203674
8550.0,171.0,100.0,0.0,59.30018692201884,17100,8550.0,516.6742262840271
8600.0,172.0,100.0,0.0,57.33626856253602,17200,8600.0,518.4183237552643
8650.0,173.0,100.0,16.0,58.94878629676384,17300,8650.0,520.1147117614746
8700.0,174.0,100.0,0.0,59.431249871588776,17400,8700.0,521.7973291873932
8750.0,175.0,100.0,14.0,60.2003230832273,17500,8750.0,523.4584503173828
8800.0,176.0,100.0,0.0,55.57590364255491,17600,8800.0,525.2577917575836
8850.0,177.0,100.0,8.0,58.66570510744879,17700,8850.0,526.9623656272888
8900.0,178.0,100.0,0.0,58.32215132792166,17800,8900.0,528.6769807338715
8950.0,179.0,100.0,8.0,58.420314421696126,17900,8950.0,530.3887145519257
9000.0,180.0,100.0,0.0,58.53840994182033,18000,9000.0,532.0969951152802
9050.0,181.0,100.0,0.0,3.9815797032221814,18100,9050.0,557.2126548290253
9100.0,182.0,100.0,0.0,57.72708573530017,18200,9100.0,558.9449446201324
9150.0,183.0,100.0,0.0,45.762122510310185,18300,9150.0,561.1301589012146
9200.0,184.0,100.0,8.0,58.036079109868005,18400,9200.0,562.8532252311707
9250.0,185.0,100.0,0.0,59.15219359896676,18500,9250.0,564.5437805652618
9300.0,186.0,100.0,12.0,59.14481165279859,18600,9300.0,566.2345461845398
9350.0,187.0,100.0,16.0,58.67489678429194,18700,9350.0,567.9388530254364
9400.0,188.0,100.0,16.0,58.52106200913331,18800,9400.0,569.6476399898529
9450.0,189.0,100.0,0.0,57.71067582503843,18900,9450.0,571.3804221153259
9500.0,190.0,100.0,0.0,57.733744497006086,19000,9500.0,573.1125116348267
9550.0,191.0,100.0,0.0,58.68708840511697,19100,9550.0,574.8164646625519
9600.0,192.0,100.0,11.0,56.319559315948226,19200,9600.0,576.592047214508
9650.0,193.0,100.0,13.0,55.25383900061296,19300,9650.0,578.401876449585
9700.0,194.0,100.0,0.0,56.892816629186235,19400,9700.0,580.1595680713654
9750.0,195.0,100.0,0.0,57.18257314926078,19500,9750.0,581.9083533287048
9800.0,196.0,100.0,0.0,59.62705228575125,19600,9800.0,583.5854444503784
9850.0,197.0,100.0,0.0,57.460225651350214,19700,9850.0,585.3257794380188
9900.0,198.0,100.0,0.0,56.22083939645124,19800,9900.0,587.1044797897339
9950.0,199.0,100.0,0.0,60.01804417460064,19900,9950.0,588.7706458568573
10000.0,200.0,100.0,0.0,58.03481836722834,20000,10000.0,590.4937498569489
10050.0,201.0,100.0,0.0,3.975264161989467,20100,10050.0,615.6493117809296
10100.0,202.0,100.0,0.0,57.10741024547599,20200,10100.0,617.4003987312317
10150.0,203.0,100.0,0.0,57.29820955390006,20300,10150.0,619.145653963089
10200.0,204.0,100.0,15.0,58.032497780355584,20400,10200.0,620.8688271045685
10250.0,205.0,100.0,0.0,58.93473837205218,20500,10250.0,622.5656197071075
10300.0,206.0,100.0,0.0,59.33734300581701,20600,10300.0,624.2508993148804
10350.0,207.0,100.0,11.0,59.66963570586168,20700,10350.0,625.9267945289612
10400.0,208.0,100.0,9.0,58.01040930610942,20800,10400.0,627.6506240367889
10450.0,209.0,100.0,10.0,58.51309390182622,20900,10450.0,629.3596439361572
10500.0,210.0,100.0,0.0,58.8542577281658,21000,10500.0,631.0587568283081
10550.0,211.0,100.0,0.0,57.90610999099304,21100,10550.0,632.7856910228729
10600.0,212.0,100.0,0.0,58.42510754719951,21200,10600.0,634.497284412384
10650.0,213.0,100.0,18.0,57.949456372914334,21300,10650.0,636.2229266166687
10700.0,214.0,100.0,0.0,60.38264330696691,21400,10700.0,637.8790323734283
10750.0,215.0,100.0,8.0,57.446217240806426,21500,10750.0,639.6197910308838
10800.0,216.0,100.0,0.0,59.957532444623354,21600,10800.0,641.2876386642456
10850.0,217.0,100.0,0.0,58.94908455643115,21700,10850.0,642.9840183258057
10900.0,218.0,100.0,0.0,59.90291689208373,21800,10900.0,644.653386592865
10950.0,219.0,100.0,0.0,54.85165233530265,21900,10950.0,646.4764864444733
11000.0,220.0,100.0,0.0,57.9129860389284,22000,11000.0,648.2032153606415
11050.0,221.0,100.0,15.0,3.9935792014083193,22100,11050.0,673.2434103488922
11100.0,222.0,100.0,0.0,59.426862792270704,22200,11100.0,674.9261512756348
11150.0,223.0,100.0,0.0,48.39784064810097,22300,11150.0,676.9923596382141
11200.0,224.0,100.0,0.0,61.0801549756549,22400,11200.0,678.6295533180237
11250.0,225.0,100.0,12.0,58.195703209550395,22500,11250.0,680.347894191742
11300.0,226.0,100.0,0.0,57.587621508419964,22600,11300.0,682.0843784809113
11350.0,227.0,100.0,0.0,58.58089205779451,22700,11350.0,683.7914206981659
11400.0,228.0,100.0,0.0,60.20158461936597,22800,11400.0,685.4525067806244
11450.0,229.0,100.0,0.0,60.18401428125995,22900,11450.0,687.1140780448914
11500.0,230.0,100.0,0.0,60.85270896073167,23000,11500.0,688.757390499115
11550.0,231.0,100.0,0.0,58.76013885664756,23100,11550.0,690.4592251777649
11600.0,232.0,100.0,0.0,58.00407962882292,23200,11600.0,692.1832420825958
11650.0,233.0,100.0,0.0,61.88561875969198,23300,11650.0,693.7991273403168
11700.0,234.0,100.0,17.0,59.06952108286836,23400,11700.0,695.4920475482941
11750.0,235.0,100.0,0.0,58.10256645397645,23500,11750.0,697.2131426334381
11800.0,236.0,100.0,0.0,58.30178676325658,23600,11800.0,698.9283564090729
11850.0,237.0,100.0,0.0,58.47546251031158,23700,11850.0,700.6384754180908
11900.0,238.0,100.0,15.0,57.34879624112313,23800,11900.0,702.3821923732758
11950.0,239.0,100.0,0.0,60.462052865144365,23900,11950.0,704.0361227989197
12000.0,240.0,100.0,10.0,59.1976268468455,24000,12000.0,705.7253804206848
12050.0,241.0,100.0,0.0,3.9647308212367314,24100,12050.0,730.9477741718292
12100.0,242.0,100.0,0.0,60.34505257508955,24200,12100.0,732.6049113273621
12150.0,243.0,100.0,0.0,58.26957463653965,24300,12150.0,734.3210730552673
12200.0,244.0,100.0,0.0,56.82808973905956,24400,12200.0,736.0807666778564
12250.0,245.0,100.0,0.0,52.815728023500164,24500,12250.0,737.9741430282593
12300.0,246.0,100.0,0.0,57.4759263347419,24600,12300.0,739.7140021324158
12350.0,247.0,100.0,0.0,56.89604256611583,24700,12350.0,741.4715938568115
12400.0,248.0,100.0,8.0,57.736343261043785,24800,12400.0,743.2036056518555
12450.0,249.0,100.0,0.0,60.599875052518975,24900,12450.0,744.8537745475769
12500.0,250.0,100.0,0.0,57.277591554885134,25000,12500.0,746.5996587276459
12550.0,251.0,100.0,0.0,60.26023523637857,25100,12550.0,748.2591283321381
12600.0,252.0,100.0,0.0,49.92662128045955,25200,12600.0,750.2620685100555
12650.0,253.0,100.0,0.0,58.27074845393652,25300,12650.0,751.9781959056854
12700.0,254.0,100.0,9.0,59.45790624391766,25400,12700.0,753.6600587368011
12750.0,255.0,100.0,9.0,61.671400248079266,25500,12750.0,755.2815563678741
12800.0,256.0,100.0,0.0,58.11405435168454,25600,12800.0,757.0023112297058
12850.0,257.0,100.0,16.0,59.78797476429009,25700,12850.0,758.6748888492584
12900.0,258.0,100.0,0.0,59.35324650330848,25800,12900.0,760.359717130661
12950.0,259.0,100.0,0.0,59.35615270945302,25900,12950.0,762.0444633960724
13000.0,260.0,100.0,0.0,58.668166881352725,26000,13000.0,763.7489652633667
13050.0,261.0,100.0,8.0,4.010606395784215,26100,13050.0,788.6828510761261
13100.0,262.0,100.0,9.0,56.561188729145755,26200,13100.0,790.4508488178253
13150.0,263.0,100.0,0.0,58.46069402616547,26300,13150.0,792.1614003181458
13200.0,264.0,100.0,0.0,57.80612041682993,26400,13200.0,793.8913216590881
13250.0,265.0,100.0,0.0,57.64072476927172,26500,13250.0,795.6262066364288
13300.0,266.0,100.0,0.0,59.38893021867532,26600,13300.0,797.310022354126
13350.0,267.0,100.0,0.0,57.824585551574025,26700,13350.0,799.0393912792206
13400.0,268.0,100.0,15.0,57.28129152985274,26800,13400.0,800.7851626873016
13450.0,269.0,100.0,0.0,53.17232861058504,26900,13450.0,802.6658403873444
13500.0,270.0,100.0,9.0,46.39322163855751,27000,13500.0,804.821328163147
13550.0,271.0,100.0,0.0,58.53975802249891,27100,13550.0,806.5295693874359
13600.0,272.0,100.0,0.0,58.219428027943856,27200,13600.0,808.2472097873688
13650.0,273.0,100.0,0.0,59.58945641419655,27300,13650.0,809.925359249115
13700.0,274.0,100.0,0.0,58.272440453258376,27400,13700.0,811.6414368152618
13750.0,275.0,100.0,0.0,56.75435440376592,27500,13750.0,813.4034168720245
13800.0,276.0,100.0,0.0,56.53252419777887,27600,13800.0,815.172310590744
13850.0,277.0,100.0,18.0,61.35733537121277,27700,13850.0,816.8021078109741
13900.0,278.0,100.0,0.0,58.25981354599448,27800,13900.0,818.5185570716858
13950.0,279.0,100.0,10.0,59.12243518288286,27900,13950.0,820.2099628448486
14000.0,280.0,100.0,12.0,59.78080818820838,28000,14000.0,821.8827409744263
14050.0,281.0,100.0,16.0,3.975153282751958,28100,14050.0,847.0390043258667
14100.0,282.0,100.0,15.0,62.74904996835098,28200,14100.0,848.632654428482
14150.0,283.0,100.0,14.0,59.595628777117845,28300,14150.0,850.3106303215027
14200.0,284.0,100.0,13.0,55.806101557082286,28400,14200.0,852.1025497913361
14250.0,285.0,100.0,0.0,58.0723589514393,28500,14250.0,853.824539899826
14300.0,286.0,100.0,0.0,56.88121245573006,28600,14300.0,855.5825901031494
14350.0,287.0,100.0,0.0,54.486934995588356,28700,14350.0,857.4178931713104
14400.0,288.0,100.0,18.0,59.63218112992945,28800,14400.0,859.0948402881622
14450.0,289.0,100.0,15.0,57.70096612535693,28900,14450.0,860.8279137611389
14500.0,290.0,100.0,0.0,55.43460274747496,29000,14500.0,862.6318416595459
14550.0,291.0,100.0,12.0,56.589233363208955,29100,14550.0,864.3989634513855
14600.0,292.0,100.0,11.0,57.73287034762056,29200,14600.0,866.1310796737671
14650.0,293.0,100.0,0.0,55.704814039889406,29300,14650.0,867.9262573719025
14700.0,294.0,100.0,0.0,56.436420785504666,29400,14700.0,869.6981630325317
14750.0,295.0,100.0,13.0,59.562690442301154,29500,14750.0,871.3770668506622
14800.0,296.0,100.0,0.0,56.600229866103064,29600,14800.0,873.1438448429108
14850.0,297.0,100.0,0.0,58.79854979696765,29700,14850.0,874.8445675373077
14900.0,298.0,100.0,0.0,60.381617563011005,29800,14900.0,876.5007014274597
14950.0,299.0,100.0,12.0,56.21639357094051,29900,14950.0,878.2795424461365
15000.0,300.0,100.0,0.0,57.8984123539686,30000,15000.0,880.0067057609558
15050.0,301.0,100.0,15.0,3.9297035423156985,30100,15050.0,905.4539184570312
15100.0,302.0,100.0,11.0,52.37912494737803,30200,15100.0,907.3630769252777
15150.0,303.0,100.0,9.0,55.11132297926984,30300,15150.0,909.1775860786438
15200.0,304.0,100.0,10.0,57.91730439206151,30400,15200.0,910.9041862487793
15250.0,305.0,100.0,0.0,57.29171347859933,30500,15250.0,912.6496398448944
15300.0,306.0,100.0,0.0,55.554261944128434,30600,15300.0,914.4496824741364
15350.0,307.0,100.0,0.0,54.32705521814086,30700,15350.0,916.2903864383698
15400.0,308.0,100.0,0.0,56.13979482218199,30800,15400.0,918.0716547966003
15450.0,309.0,100.0,0.0,54.562436810246275,30900,15450.0,919.9044179916382
15500.0,310.0,100.0,13.0,56.94594451119034,31000,15500.0,921.6604700088501
15550.0,311.0,100.0,0.0,58.23164937036213,31100,15550.0,923.3777496814728
15600.0,312.0,100.0,0.0,56.10583624275988,31200,15600.0,925.1600959300995
15650.0,313.0,100.0,0.0,57.295650080910235,31300,15650.0,926.9054296016693
15700.0,314.0,100.0,0.0,47.630238080556495,31400,15700.0,929.0049369335175
15750.0,315.0,100.0,13.0,53.4992941258104,31500,15750.0,930.8741211891174
15800.0,316.0,100.0,16.0,57.72846027031037,31600,15800.0,932.6063694953918
15850.0,317.0,100.0,18.0,58.88458993590132,31700,15850.0,934.3046071529388
15900.0,318.0,100.0,0.0,57.622194779400886,31800,15900.0,936.0400500297546
15950.0,319.0,100.0,12.0,57.363573078548484,31900,15950.0,937.7833168506622
16000.0,320.0,100.0,0.0,55.246735719641954,32000,16000.0,939.5933790206909
16050.0,321.0,100.0,11.0,3.9889709238981577,32100,16050.0,964.6625020503998
16100.0,322.0,100.0,0.0,58.49807795998486,32200,16100.0,966.3719608783722
16150.0,323.0,100.0,13.0,55.93283851783654,32300,16150.0,968.159820318222
16200.0,324.0,100.0,13.0,57.71231957263506,32400,16200.0,969.8925530910492
16250.0,325.0,100.0,16.0,55.63811053724558,32500,16250.0,971.6898827552795
16300.0,326.0,100.0,15.0,56.680113141197985,32600,16300.0,973.4541711807251
16350.0,327.0,100.0,11.0,57.71474169020934,32700,16350.0,975.1868314743042
16400.0,328.0,100.0,0.0,61.59317995285835,32800,16400.0,976.8103883266449
16450.0,329.0,100.0,0.0,58.807915078215586,32900,16450.0,978.5108404159546
16500.0,330.0,100.0,14.0,56.32519385393521,33000,16500.0,980.2862453460693
16550.0,331.0,100.0,7.0,56.872628106004846,33100,16550.0,982.0445611476898
16600.0,332.0,100.0,11.0,56.18359908767877,33200,16600.0,983.82444024086
16650.0,333.0,100.0,12.0,56.1288037254834,33300,16650.0,985.6060571670532
16700.0,334.0,100.0,0.0,58.00357427687826,33400,16700.0,987.3300893306732
16750.0,335.0,100.0,7.0,58.394043515306095,33500,16750.0,989.0425932407379
16800.0,336.0,100.0,0.0,59.20178795072634,33600,16800.0,990.7317318916321
16850.0,337.0,100.0,0.0,57.88027544819118,33700,16850.0,992.459436416626
16900.0,338.0,100.0,0.0,54.817120260489226,33800,16900.0,994.2836849689484
16950.0,339.0,100.0,12.0,58.23440634783997,33900,16950.0,996.0008838176727
17000.0,340.0,100.0,15.0,58.15199585950087,34000,17000.0,997.7205157279968
17050.0,341.0,100.0,12.0,4.000304741232614,34100,17050.0,1022.7186119556427
