buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
3950.0,79.0,100.0,0.0,42.53099700884974,7900,3950.0,242.8460373878479
4000.0,80.0,100.0,0.0,42.3195015902968,8000,4000.0,245.20901441574097
4050.0,81.0,100.0,0.0,3.829320545267044,8100,4050.0,271.3233082294464
4100.0,82.0,100.0,12.0,56.35181621342167,8200,4100.0,273.0978744029999
4150.0,83.0,100.0,0.0,59.00145101539427,8300,4150.0,274.7927484512329
4200.0,84.0,100.0,0.0,50.731746966354976,8400,4200.0,276.76390171051025
4250.0,85.0,100.0,0.0,29.745370706904872,8500,4250.0,280.12576961517334
4300.0,86.0,100.0,0.0,57.02414023713199,8600,4300.0,281.8794136047363
4350.0,87.0,100.0,0.0,59.19360834397207,8700,4350.0,283.568785905838
4400.0,88.0,100.0,0.0,57.160168655248455,8800,4400.0,285.3182563781738
4450.0,89.0,100.0,0.0,58.0628486858107,8900,4450.0,287.0405285358429
4500.0,90.0,100.0,9.0,56.1057386766988,9000,4500.0,288.82287788391113
4550.0,91.0,100.0,0.0,56.464965113131086,9100,4550.0,290.5938882827759
4600.0,92.0,100.0,0.0,54.87793357817707,9200,4600.0,292.41611552238464
4650.0,93.0,100.0,0.0,57.25084549438883,9300,4650.0,294.162814617157
4700.0,94.0,100.0,0.0,57.92983925980037,9400,4700.0,295.8890416622162
4750.0,95.0,100.0,0.0,41.97830597484947,9500,4750.0,298.27122473716736
4800.0,96.0,100.0,0.0,53.48071894603952,9600,4800.0,300.14105796813965
4850.0,97.0,100.0,0.0,60.64264106308069,9700,4850.0,301.7900631427765
4900.0,98.0,100.0,13.0,45.83242044843237,9800,4900.0,303.97192549705505
4950.0,99.0,100.0,0.0,54.774347091136654,9900,4950.0,305.79759788513184
5000.0,100.0,100.0,0.0,56.72187294653371,10000,5000.0,307.56058645248413
5050.0,101.0,100.0,0.0,3.925026827962784,10100,5050.0,333.03811955451965
5100.0,102.0,100.0,0.0,57.814709979068844,10200,5100.0,334.7677834033966
5150.0,103.0,100.0,11.0,56.173809580569824,10300,5150.0,336.5479733943939
5200.0,104.0,100.0,0.0,56.5722277470037,10400,5200.0,338.315625667572
5250.0,105.0,100.0,0.0,56.37001531449138,10500,5250.0,340.08961963653564
5300.0,106.0,100.0,14.0,58.680733352472444,10600,5300.0,341.7937572002411
5350.0,107.0,100.0,13.0,57.99228235908337,10700,5350.0,343.51812505722046
5400.0,108.0,100.0,0.0,60.354091966983496,10800,5400.0,345.17501401901245
5450.0,109.0,100.0,5.0,57.9810669733699,10900,5450.0,346.899715423584
5500.0,110.0,100.0,0.0,56.867315283088274,11000,5500.0,348.65819549560547
5550.0,111.0,100.0,0.0,57.76504853620149,11100,5550.0,350.38934683799744
5600.0,112.0,100.0,0.0,57.30029956840728,11200,5600.0,352.1345388889313
5650.0,113.0,100.0,0.0,58.874729159379214,11300,5650.0,353.83306097984314
5700.0,114.0,100.0,0.0,56.2411785923561,11400,5700.0,355.6111183166504
5750.0,115.0,100.0,2.0,44.81884571733753,11500,5750.0,357.8423237800598
5800.0,116.0,100.0,0.0,55.982289843381075,11600,5800.0,359.6286029815674
5850.0,117.0,100.0,0.0,54.73109069565821,11700,5850.0,361.45571851730347
5900.0,118.0,100.0,0.0,57.43474015881732,11800,5900.0,363.1968252658844
5950.0,119.0,100.0,0.0,56.854095366984616,11900,5950.0,364.9557137489319
6000.0,120.0,100.0,0.0,56.81113265792492,12000,6000.0,366.71593260765076
6050.0,121.0,100.0,0.0,3.7873572369588864,12100,6050.0,393.11956882476807
6100.0,122.0,100.0,0.0,50.785532524117144,12200,6100.0,395.08863401412964
6150.0,123.0,100.0,0.0,45.52249667478682,12300,6150.0,397.28535056114197
6200.0,124.0,100.0,0.0,58.34178351564862,12400,6200.0,398.99938893318176
6250.0,125.0,100.0,0.0,56.58436266733437,12500,6250.0,400.7666621208191
6300.0,126.0,100.0,0.0,53.69589560861115,12600,6300.0,402.6290023326874
6350.0,127.0,100.0,0.0,54.51116748115576,12700,6350.0,404.4634892940521
6400.0,128.0,100.0,0.0,59.68160733088591,12800,6400.0,406.13904762268066
6450.0,129.0,100.0,11.0,58.14480500513686,12900,6450.0,407.8588922023773
6500.0,130.0,100.0,0.0,56.97067296042387,13000,6500.0,409.61418175697327
6550.0,131.0,100.0,0.0,58.77009303889699,13100,6550.0,411.31572818756104
6600.0,132.0,100.0,0.0,57.62132400468575,13200,6600.0,413.05119705200195
6650.0,133.0,100.0,0.0,57.26118600973342,13300,6650.0,414.7975811958313
6700.0,134.0,100.0,0.0,58.32874529555191,13400,6700.0,416.51200246810913
6750.0,135.0,100.0,8.0,55.38612117008104,13500,6750.0,418.31750988960266
6800.0,136.0,100.0,0.0,55.39204596704742,13600,6800.0,420.1228241920471
6850.0,137.0,100.0,0.0,55.25058552945299,13700,6850.0,421.93276023864746
6900.0,138.0,100.0,0.0,54.36066947168473,13800,6900.0,423.77232599258423
6950.0,139.0,100.0,0.0,57.853362700223784,13900,6950.0,425.5008342266083
7000.0,140.0,100.0,0.0,60.81728210822604,14000,7000.0,427.14510440826416
7050.0,141.0,100.0,0.0,3.9287943860117407,14100,7050.0,452.59820580482483
7100.0,142.0,100.0,17.0,58.899912513147605,14200,7100.0,454.29600167274475
7150.0,143.0,100.0,0.0,58.07299415199982,14300,7150.0,456.017972946167
7200.0,144.0,100.0,0.0,58.40028783100844,14400,7200.0,457.73029351234436
7250.0,145.0,100.0,0.0,56.82647287633564,14500,7250.0,459.4900372028351
7300.0,146.0,100.0,0.0,58.052425540772994,14600,7300.0,461.21261858940125
7350.0,147.0,100.0,0.0,56.60721944815065,14700,7350.0,462.97917795181274
7400.0,148.0,100.0,0.0,56.827596971148736,14800,7400.0,464.7388868331909
7450.0,149.0,100.0,0.0,59.90766546864781,14900,7450.0,466.40812253952026
7500.0,150.0,100.0,10.0,58.53522381610833,15000,7500.0,468.1164960861206
7550.0,151.0,100.0,0.0,57.95947414640685,15100,7550.0,469.8418400287628
7600.0,152.0,100.0,0.0,44.55747194511563,15200,7600.0,472.086133480072
7650.0,153.0,100.0,11.0,57.856490989166694,15300,7650.0,473.8145487308502
7700.0,154.0,100.0,0.0,56.05681830179932,15400,7700.0,475.5984535217285
7750.0,155.0,100.0,8.0,58.47640820824346,15500,7750.0,477.30854511260986
7800.0,156.0,100.0,0.0,59.331761169766644,15600,7800.0,478.99398374557495
7850.0,157.0,100.0,0.0,56.21221965617877,15700,7850.0,480.7729570865631
7900.0,158.0,100.0,0.0,56.68276345878182,15800,7900.0,482.5371627807617
7950.0,159.0,100.0,0.0,57.732695520919975,15900,7950.0,484.2692840099335
8000.0,160.0,100.0,0.0,55.17860509282397,16000,8000.0,486.08158111572266
8050.0,161.0,100.0,0.0,3.921699014941357,16100,8050.0,511.58073329925537
8100.0,162.0,100.0,0.0,57.039099277285125,16200,8100.0,513.3339171409607
8150.0,163.0,100.0,10.0,56.71016970579507,16300,8150.0,515.0972695350647
8200.0,164.0,100.0,0.0,56.176691148767574,16400,8200.0,516.8773679733276
8250.0,165.0,100.0,0.0,57.222250720615214,16500,8250.0,518.6249403953552
8300.0,166.0,100.0,0.0,58.9689007286785,16600,8300.0,520.3207499980927
8350.0,167.0,100.0,0.0,56.77638804078669,16700,8350.0,522.0820465087891
8400.0,168.0,100.0,0.0,55.58181755537239,16800,8400.0,523.8811964988708
8450.0,169.0,100.0,0.0,59.71786563827635,16900,8450.0,525.5557377338409
8500.0,170.0,100.0,0.0,57.37768249267578,17000,8500.0,527.2985761165619
8550.0,171.0,100.0,0.0,56.03792239163313,17100,8550.0,529.0830824375153
8600.0,172.0,100.0,0.0,57.24291482615055,17200,8600.0,530.8300244808197
8650.0,173.0,100.0,16.0,51.82725401941021,17300,8650.0,532.7595117092133
8700.0,174.0,100.0,0.0,41.71412124542933,17400,8700.0,535.15678191185
8750.0,175.0,100.0,14.0,41.56531519813693,17500,8750.0,537.5626347064972
8800.0,176.0,100.0,0.0,41.072962680465814,17600,8800.0,539.9973268508911
8850.0,177.0,100.0,8.0,44.86421642794836,17700,8850.0,542.2262749671936
8900.0,178.0,100.0,0.0,44.56814377996961,17800,8900.0,544.4700310230255
8950.0,179.0,100.0,8.0,43.40794080057939,17900,8950.0,546.7737574577332
9000.0,180.0,100.0,0.0,57.317502969184034,18000,9000.0,548.5184254646301
9050.0,181.0,100.0,0.0,3.8941045951244555,18100,9050.0,574.1982705593109
9100.0,182.0,100.0,0.0,57.54948876734335,18200,9100.0,575.9359056949615
9150.0,183.0,100.0,0.0,45.51859382266073,18300,9150.0,578.1328110694885
9200.0,184.0,100.0,8.0,56.17701468532705,18400,9200.0,579.912899017334
9250.0,185.0,100.0,0.0,54.99465827374918,18500,9250.0,581.7312579154968
9300.0,186.0,100.0,12.0,58.29920167573732,18600,9300.0,583.4465477466583
9350.0,187.0,100.0,16.0,59.1205851301503,18700,9350.0,585.1380064487457
9400.0,188.0,100.0,16.0,60.161768059772996,18800,9400.0,586.800192117691
9450.0,189.0,100.0,0.0,58.73525580962866,18900,9450.0,588.5027477741241
9500.0,190.0,100.0,0.0,58.44282207930732,19000,9500.0,590.2138223648071
9550.0,191.0,100.0,0.0,56.63170040896358,19100,9550.0,591.9796185493469
9600.0,192.0,100.0,11.0,57.10762018315322,19200,9600.0,593.7306985855103
9650.0,193.0,100.0,13.0,56.274463160541394,19300,9650.0,595.5077042579651
9700.0,194.0,100.0,0.0,54.68838744839923,19400,9700.0,597.3362464904785
9750.0,195.0,100.0,0.0,53.51973285457443,19500,9750.0,599.2047166824341
9800.0,196.0,100.0,0.0,55.623464133157746,19600,9800.0,601.002519607544
9850.0,197.0,100.0,0.0,55.07655006796747,19700,9850.0,602.8181743621826
9900.0,198.0,100.0,0.0,57.184849649103526,19800,9900.0,604.5668897628784
9950.0,199.0,100.0,0.0,59.6105442471751,19900,9950.0,606.2444455623627
10000.0,200.0,100.0,0.0,61.419861602994914,20000,10000.0,607.8725838661194
10050.0,201.0,100.0,0.0,3.886977590288413,20100,10050.0,633.5995142459869
10100.0,202.0,100.0,0.0,56.59379944767699,20200,10100.0,635.3664925098419
10150.0,203.0,100.0,0.0,46.74033735296359,20300,10150.0,637.5059726238251
10200.0,204.0,100.0,15.0,57.834344878405005,20400,10200.0,639.2350494861603
10250.0,205.0,100.0,0.0,57.50527196280992,20500,10250.0,640.9740214347839
10300.0,206.0,100.0,0.0,59.81363854616903,20600,10300.0,642.6458809375763
10350.0,207.0,100.0,11.0,59.4343826931233,20700,10350.0,644.3284089565277
10400.0,208.0,100.0,9.0,56.29793165062055,20800,10400.0,646.1046733856201
10450.0,209.0,100.0,10.0,58.91794928703773,20900,10450.0,647.8019499778748
10500.0,210.0,100.0,0.0,57.77689678452308,21000,10500.0,649.5327458381653
10550.0,211.0,100.0,0.0,57.304135572249756,21100,10550.0,651.2778208255768
10600.0,212.0,100.0,0.0,55.07171211635597,21200,10600.0,653.093635559082
10650.0,213.0,100.0,18.0,58.31298875644678,21300,10650.0,654.8085196018219
10700.0,214.0,100.0,0.0,56.14277059617052,21400,10700.0,656.5896933078766
10750.0,215.0,100.0,8.0,55.717578844157906,21500,10750.0,658.3844594955444
10800.0,216.0,100.0,0.0,57.30570143570846,21600,10800.0,660.1294870376587
10850.0,217.0,100.0,0.0,56.477860169391676,21700,10850.0,661.9000926017761
10900.0,218.0,100.0,0.0,57.874213704569826,21800,10900.0,663.6279785633087
10950.0,219.0,100.0,0.0,56.98131504266971,21900,10950.0,665.3829398155212
11000.0,220.0,100.0,0.0,57.634697255638486,22000,11000.0,667.1180062294006
11050.0,221.0,100.0,15.0,3.9081778209801703,22100,11050.0,692.7053787708282
11100.0,222.0,100.0,0.0,57.13998458667312,22200,11100.0,694.4554677009583
11150.0,223.0,100.0,0.0,58.27140419320864,22300,11150.0,696.1715755462646
11200.0,224.0,100.0,0.0,57.14716262557601,22400,11200.0,697.9214444160461
11250.0,225.0,100.0,12.0,58.20658175190778,22500,11250.0,699.6394634246826
11300.0,226.0,100.0,0.0,59.48745499938517,22600,11300.0,701.3204910755157
11350.0,227.0,100.0,0.0,58.224851019596784,22700,11350.0,703.0379707813263
11400.0,228.0,100.0,0.0,59.88424645906871,22800,11400.0,704.707859992981
11450.0,229.0,100.0,0.0,58.640106702159486,22900,11450.0,706.413177728653
11500.0,230.0,100.0,0.0,57.29580661703576,23000,11500.0,708.1585068702698
11550.0,231.0,100.0,0.0,58.68501916709131,23100,11550.0,709.8625197410583
11600.0,232.0,100.0,0.0,57.164562448166855,23200,11600.0,711.6118557453156
11650.0,233.0,100.0,0.0,57.62651737799939,23300,11650.0,713.3471686840057
11700.0,234.0,100.0,17.0,59.4574763845897,23400,11700.0,715.0290431976318
11750.0,235.0,100.0,0.0,45.08093935677365,23500,11750.0,717.2472760677338
11800.0,236.0,100.0,0.0,59.71243300989782,23600,11800.0,718.9219698905945
11850.0,237.0,100.0,0.0,58.75368567207369,23700,11850.0,720.6239912509918
11900.0,238.0,100.0,15.0,59.14109218376121,23800,11900.0,722.3148636817932
11950.0,239.0,100.0,0.0,58.418817239795345,23900,11950.0,724.0266411304474
12000.0,240.0,100.0,10.0,60.349289724227766,24000,12000.0,725.6836619377136
12050.0,241.0,100.0,0.0,3.882814739266596,24100,12050.0,751.4381747245789
12100.0,242.0,100.0,0.0,56.84215262461881,24200,12100.0,753.1974329948425
12150.0,243.0,100.0,0.0,56.620095491226074,24300,12150.0,754.9635908603668
12200.0,244.0,100.0,0.0,56.81383372118539,24400,12200.0,756.7237260341644
12250.0,245.0,100.0,0.0,57.50075469411514,24500,12250.0,758.4628343582153
12300.0,246.0,100.0,0.0,56.85766375318242,24600,12300.0,760.2216126918793
12350.0,247.0,100.0,0.0,57.898708071687594,24700,12350.0,761.9487674236298
12400.0,248.0,100.0,8.0,55.40719287531524,24800,12400.0,763.7535874843597
12450.0,249.0,100.0,0.0,56.73074946249009,24900,12450.0,765.5163004398346
12500.0,250.0,100.0,0.0,56.263532484737574,25000,12500.0,767.2936511039734
12550.0,251.0,100.0,0.0,45.88399825666571,25100,12550.0,769.4730606079102
12600.0,252.0,100.0,0.0,58.101254530433486,25200,12600.0,771.1941940784454
12650.0,253.0,100.0,0.0,56.954605146753394,25300,12650.0,772.9499788284302
12700.0,254.0,100.0,9.0,56.64281286673698,25400,12700.0,774.715428352356
12750.0,255.0,100.0,9.0,55.864233911660726,25500,12750.0,776.5054829120636
12800.0,256.0,100.0,0.0,57.32345648236338,25600,12800.0,778.2499701976776
12850.0,257.0,100.0,16.0,57.8775998185143,25700,12850.0,779.9777548313141
12900.0,258.0,100.0,0.0,56.64392205745417,25800,12900.0,781.7431695461273
12950.0,259.0,100.0,0.0,57.6792720341815,25900,12950.0,783.4768953323364
13000.0,260.0,100.0,0.0,57.09938711776542,26000,13000.0,785.2282276153564
13050.0,261.0,100.0,8.0,3.903350480121516,26100,13050.0,810.8472447395325
13100.0,262.0,100.0,9.0,57.215326976080846,26200,13100.0,812.5950284004211
13150.0,263.0,100.0,0.0,56.765031052714704,26300,13150.0,814.3566768169403
13200.0,264.0,100.0,0.0,56.88641214487054,26400,13200.0,816.1145665645599
13250.0,265.0,100.0,0.0,57.67029447117533,26500,13250.0,817.8485617637634
13300.0,266.0,100.0,0.0,57.17185576561729,26600,13300.0,819.5976746082306
13350.0,267.0,100.0,0.0,57.77076914537276,26700,13350.0,821.3286542892456
13400.0,268.0,100.0,15.0,56.78185300116507,26800,13400.0,823.0897805690765
13450.0,269.0,100.0,0.0,56.58174444226504,26900,13450.0,824.8571357727051
13500.0,270.0,100.0,9.0,56.98755508635489,27000,13500.0,826.6119055747986
13550.0,271.0,100.0,0.0,57.981259337983296,27100,13550.0,828.3366014957428
13600.0,272.0,100.0,0.0,57.55714128883522,27200,13600.0,830.0740056037903
13650.0,273.0,100.0,0.0,57.54288822685675,27300,13650.0,831.8118405342102
13700.0,274.0,100.0,0.0,59.08836112684636,27400,13700.0,833.5042214393616
13750.0,275.0,100.0,0.0,60.79727954067607,27500,13750.0,835.1490323543549
13800.0,276.0,100.0,0.0,55.98829803905655,27600,13800.0,836.9351205825806
13850.0,277.0,100.0,18.0,57.783264539862124,27700,13850.0,838.6657259464264
13900.0,278.0,100.0,0.0,58.41265031045313,27800,13900.0,840.3776843547821
13950.0,279.0,100.0,10.0,57.51757388326424,27900,13950.0,842.1162836551666
14000.0,280.0,100.0,12.0,56.36035764867763,28000,14000.0,843.8905808925629
14050.0,281.0,100.0,16.0,3.933848715200495,28100,14050.0,869.3109793663025
14100.0,282.0,100.0,15.0,44.860948625850654,28200,14100.0,871.5400898456573
14150.0,283.0,100.0,14.0,58.31310225741825,28300,14150.0,873.2549707889557
14200.0,284.0,100.0,13.0,56.49968721324513,28400,14200.0,875.0248925685883
14250.0,285.0,100.0,0.0,59.89849412047636,28500,14250.0,876.694384098053
14300.0,286.0,100.0,0.0,56.52325256556404,28600,14300.0,878.4635684490204
14350.0,287.0,100.0,0.0,57.06334974046493,28700,14350.0,880.216007232666
14400.0,288.0,100.0,18.0,57.17294680643262,28800,14400.0,881.9650864601135
14450.0,289.0,100.0,15.0,56.80457729907447,28900,14450.0,883.7255084514618
14500.0,290.0,100.0,0.0,56.32858268272761,29000,14500.0,885.5008065700531
14550.0,291.0,100.0,12.0,58.84669400674289,29100,14550.0,887.200138092041
14600.0,292.0,100.0,11.0,56.82875960914294,29200,14600.0,888.9598104953766
14650.0,293.0,100.0,0.0,57.97776491319447,29300,14650.0,890.6846103668213
14700.0,294.0,100.0,0.0,60.25146627850335,29400,14700.0,892.3443212509155
14750.0,295.0,100.0,13.0,58.22388919328278,29500,14750.0,894.061829328537
14800.0,296.0,100.0,0.0,58.456375736034936,29600,14800.0,895.7725071907043
14850.0,297.0,100.0,0.0,53.47030802733341,29700,14850.0,897.6427042484283
14900.0,298.0,100.0,0.0,56.58585127067447,29800,14900.0,899.4099307060242
14950.0,299.0,100.0,12.0,57.8167820552142,29900,14950.0,901.1395325660706
15000.0,300.0,100.0,0.0,59.002530003791136,30000,15000.0,902.8343758583069
15050.0,301.0,100.0,15.0,3.85547860293686,30100,15050.0,928.7714936733246
15100.0,302.0,100.0,11.0,57.35878781248291,30200,15100.0,930.5149066448212
15150.0,303.0,100.0,9.0,56.29583100126569,30300,15150.0,932.2912375926971
15200.0,304.0,100.0,10.0,58.505593128253125,30400,15200.0,934.0004761219025
15250.0,305.0,100.0,0.0,57.1909315992038,30500,15250.0,935.7490060329437
15300.0,306.0,100.0,0.0,59.29673290765493,30600,15300.0,937.4354403018951
15350.0,307.0,100.0,0.0,57.496443059548646,30700,15350.0,939.1746792793274
15400.0,308.0,100.0,0.0,57.92494305633987,30800,15400.0,940.9010515213013
15450.0,309.0,100.0,0.0,55.668542147349285,30900,15450.0,942.6973989009857
15500.0,310.0,100.0,13.0,57.0416824254313,31000,15500.0,944.4505035877228
15550.0,311.0,100.0,0.0,59.76371249097874,31100,15550.0,946.1237602233887
15600.0,312.0,100.0,0.0,58.72741017310729,31200,15600.0,947.8265428543091
15650.0,313.0,100.0,0.0,57.901305721998625,31300,15650.0,949.5536203384399
15700.0,314.0,100.0,0.0,60.34840404140976,31400,15700.0,951.2106652259827
15750.0,315.0,100.0,13.0,58.71312235563379,31500,15750.0,952.9138627052307
15800.0,316.0,100.0,16.0,47.410954912216965,31600,15800.0,955.0230805873871
15850.0,317.0,100.0,18.0,53.9475655835362,31700,15850.0,956.8767325878143
15900.0,318.0,100.0,0.0,57.66823288137952,31800,15900.0,958.6107897758484
15950.0,319.0,100.0,12.0,57.484126540336845,31900,15950.0,960.3504011631012
16000.0,320.0,100.0,0.0,57.38794324834085,32000,16000.0,962.0929276943207
16050.0,321.0,100.0,11.0,3.9377939371475437,32100,16050.0,987.4878578186035
16100.0,322.0,100.0,0.0,58.606365078615426,32200,16100.0,989.1941578388214
16150.0,323.0,100.0,13.0,57.98444957059503,32300,16150.0,990.918758392334
16200.0,324.0,100.0,13.0,56.104808063632206,32400,16200.0,992.7011375427246
16250.0,325.0,100.0,16.0,57.33256931899203,32500,16250.0,994.4453473091125
16300.0,326.0,100.0,15.0,57.74435560235223,32600,16300.0,996.1771190166473
16350.0,327.0,100.0,11.0,57.76236763922318,32700,16350.0,997.9083504676819
16400.0,328.0,100.0,0.0,57.186237467386846,32800,16400.0,999.6570234298706
16450.0,329.0,100.0,0.0,57.71385223324999,32900,16450.0,1001.3897104263306
16500.0,330.0,100.0,14.0,56.59830516959841,33000,16500.0,1003.1565480232239
16550.0,331.0,100.0,7.0,60.84377556279677,33100,16550.0,1004.8001017570496
16600.0,332.0,100.0,11.0,58.788676613389725,33200,16600.0,1006.5011105537415
16650.0,333.0,100.0,12.0,57.335665051660555,33300,16650.0,1008.2452259063721
16700.0,334.0,100.0,0.0,59.195028542524746,33400,16700.0,1009.9345571994781
16750.0,335.0,100.0,7.0,57.195657699663016,33500,16750.0,1011.6829421520233
16800.0,336.0,100.0,0.0,57.090122899565145,33600,16800.0,1013.4345591068268
16850.0,337.0,100.0,0.0,56.12646031628996,33700,16850.0,1015.2162506580353
16900.0,338.0,100.0,0.0,55.80906433717302,33800,16900.0,1017.0080745220184
16950.0,339.0,100.0,12.0,56.85395664827248,33900,16950.0,1018.7669675350189
17000.0,340.0,100.0,15.0,56.981779514972665,34000,17000.0,1020.521915435791
