buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
2100.0,42.0,100.0,0.0,30.61733996938342,4200,2100.0,388.48906660079956
2150.0,43.0,100.0,0.0,28.17843706331291,4300,2150.0,392.0378804206848
2200.0,44.0,100.0,0.0,28.497132522512565,4400,2200.0,395.5470070838928
2250.0,45.0,100.0,0.0,26.501566000133824,4500,2250.0,399.3203704357147
2300.0,46.0,100.0,0.0,29.8770137831039,4600,2300.0,402.6674258708954
2350.0,47.0,100.0,0.0,28.536141492536135,4700,2350.0,406.1717553138733
2400.0,48.0,100.0,0.0,28.998396492457747,4800,2400.0,409.62022256851196
2450.0,49.0,100.0,0.0,29.047299621055092,4900,2450.0,413.06288480758667
2500.0,50.0,100.0,0.0,28.851092310269152,5000,2500.0,416.52895951271057
2550.0,51.0,100.0,0.0,29.040437505339966,5100,2550.0,419.97243452072144
2600.0,52.0,100.0,11.0,29.162906553703937,5200,2600.0,423.4014494419098
2650.0,53.0,100.0,0.0,29.667767020081726,5300,2650.0,426.7721121311188
2700.0,54.0,100.0,0.0,27.504428160840586,5400,2700.0,430.4078919887543
2750.0,55.0,100.0,0.0,30.04823775273812,5500,2750.0,433.73587465286255
2800.0,56.0,100.0,0.0,29.427230029820098,5600,2800.0,437.1340899467468
2850.0,57.0,100.0,0.0,28.059347708257988,5700,2850.0,440.697966337204
2900.0,58.0,100.0,0.0,29.762822259075744,5800,2900.0,444.0578644275665
2950.0,59.0,100.0,0.0,30.601015392712657,5900,2950.0,447.3257312774658
3000.0,60.0,100.0,0.0,29.004404352945432,6000,3000.0,450.7734842300415
3050.0,61.0,100.0,0.0,1.25593907729604,6100,3050.0,530.3951818943024
3100.0,62.0,100.0,0.0,30.879464994987053,6200,3100.0,533.6335806846619
3150.0,63.0,100.0,0.0,29.421702032230073,6300,3150.0,537.0324332714081
3200.0,64.0,100.0,0.0,30.025759146007317,6400,3200.0,540.3629088401794
3250.0,65.0,100.0,0.0,30.82818691581641,6500,3250.0,543.6066949367523
3300.0,66.0,100.0,0.0,28.3267429240616,6600,3300.0,547.1369292736053
3350.0,67.0,100.0,11.0,28.28735195824458,6700,3350.0,550.6720795631409
3400.0,68.0,100.0,0.0,29.142989993019807,6800,3400.0,554.1034376621246
3450.0,69.0,100.0,0.0,29.580767096271366,6900,3450.0,557.4840133190155
3500.0,70.0,100.0,0.0,25.58172711472024,7000,3500.0,561.3930554389954
3550.0,71.0,100.0,0.0,28.904309069279105,7100,3550.0,564.8527479171753
3600.0,72.0,100.0,11.0,26.528341365786726,7200,3600.0,568.6223022937775
3650.0,73.0,100.0,14.0,27.22700286700203,7300,3650.0,572.2951283454895
3700.0,74.0,100.0,0.0,21.93295319667141,7400,3700.0,576.8544788360596
3750.0,75.0,100.0,0.0,23.51696316974473,7500,3750.0,581.106730222702
3800.0,76.0,100.0,0.0,23.65572440292378,7600,3800.0,585.3340384960175
3850.0,77.0,100.0,0.0,28.50596029748714,7700,3850.0,588.8420779705048
3900.0,78.0,100.0,0.0,29.965029044824977,7800,3900.0,592.1793029308319
3950.0,79.0,100.0,0.0,29.089841771469317,7900,3950.0,595.616929769516
4000.0,80.0,100.0,0.0,28.748501334234064,8000,4000.0,599.0953733921051
