buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
3850.0,77.0,100.0,0.0,47.02807262563569,7700,3850.0,234.89998531341553
3900.0,78.0,100.0,0.0,57.57517896223114,7800,3900.0,236.63684511184692
3950.0,79.0,100.0,0.0,57.690759776527095,7900,3950.0,238.3702254295349
4000.0,80.0,100.0,0.0,60.898131518233996,8000,4000.0,240.01231265068054
4050.0,81.0,100.0,0.0,3.9678372675725626,8100,4050.0,265.214959859848
4100.0,82.0,100.0,12.0,58.73471296224853,8200,4100.0,266.9175305366516
4150.0,83.0,100.0,0.0,58.83401509823334,8300,4150.0,268.617228269577
4200.0,84.0,100.0,0.0,58.49603018700777,8400,4200.0,270.3267467021942
4250.0,85.0,100.0,0.0,59.222460092687584,8500,4250.0,272.01529574394226
4300.0,86.0,100.0,0.0,59.262934992537566,8600,4300.0,273.7026915550232
4350.0,87.0,100.0,0.0,58.69440580979325,8700,4350.0,275.40643215179443
4400.0,88.0,100.0,0.0,58.49539385647632,8800,4400.0,277.1159689426422
4450.0,89.0,100.0,0.0,59.27987102403855,8900,4450.0,278.80288314819336
4500.0,90.0,100.0,9.0,62.042824196486066,9000,4500.0,280.4146730899811
4550.0,91.0,100.0,0.0,58.449231589060055,9100,4550.0,282.12555980682373
4600.0,92.0,100.0,0.0,59.34137265293869,9200,4600.0,283.81072545051575
4650.0,93.0,100.0,0.0,60.22902314427568,9300,4650.0,285.47105503082275
4700.0,94.0,100.0,0.0,58.89335416870558,9400,4700.0,287.16904044151306
4750.0,95.0,100.0,0.0,58.69889077773472,9500,4750.0,288.87265062332153
4800.0,96.0,100.0,0.0,57.64650793173026,9600,4800.0,290.60736107826233
4850.0,97.0,100.0,0.0,55.645927567892,9700,4850.0,292.4044382572174
4900.0,98.0,100.0,13.0,59.744167068706936,9800,4900.0,294.07824206352234
4950.0,99.0,100.0,0.0,58.245695699546204,9900,4950.0,295.7951076030731
5000.0,100.0,100.0,0.0,60.19157155202922,10000,5000.0,297.4564702510834
5050.0,101.0,100.0,0.0,3.982974994123781,10100,5050.0,322.5633316040039
5100.0,102.0,100.0,0.0,58.86532606416557,10200,5100.0,324.2621250152588
5150.0,103.0,100.0,11.0,61.38178620929965,10300,5150.0,325.89127349853516
5200.0,104.0,100.0,0.0,57.60174643966943,10400,5200.0,327.62733268737793
5250.0,105.0,100.0,0.0,57.94342015467036,10500,5250.0,329.35315465927124
5300.0,106.0,100.0,14.0,57.7971829704965,10600,5300.0,331.0833435058594
5350.0,107.0,100.0,13.0,55.555461365659305,10700,5350.0,332.8833472728729
5400.0,108.0,100.0,0.0,35.917668011041016,10800,5400.0,335.6674928665161
5450.0,109.0,100.0,5.0,34.1896371661535,10900,5450.0,338.592355966568
5500.0,110.0,100.0,0.0,42.2831657855792,11000,5500.0,340.95736384391785
5550.0,111.0,100.0,0.0,43.04549540091089,11100,5550.0,343.2804877758026
5600.0,112.0,100.0,0.0,44.771956042548425,11200,5600.0,345.5140290260315
5650.0,113.0,100.0,0.0,46.620907238899605,11300,5650.0,347.6589901447296
5700.0,114.0,100.0,0.0,57.49024080003509,11400,5700.0,349.39841628074646
5750.0,115.0,100.0,2.0,57.38328737804199,11500,5750.0,351.14108443260193
5800.0,116.0,100.0,0.0,59.3476952647396,11600,5800.0,352.8260703086853
5850.0,117.0,100.0,0.0,59.267013161862394,11700,5850.0,354.51335048675537
5900.0,118.0,100.0,0.0,56.631899217107915,11800,5900.0,356.2791397571564
5950.0,119.0,100.0,0.0,57.829121953109414,11900,5950.0,358.0083725452423
6000.0,120.0,100.0,0.0,58.97404135110788,12000,6000.0,359.7040343284607
6050.0,121.0,100.0,0.0,3.884402449344798,12100,6050.0,385.44802021980286
6100.0,122.0,100.0,0.0,56.60886205943878,12200,6100.0,387.2145285606384
6150.0,123.0,100.0,0.0,45.86944123499495,12300,6150.0,389.3946304321289
6200.0,124.0,100.0,0.0,56.84510317099229,12400,6200.0,391.15379667282104
6250.0,125.0,100.0,0.0,58.18633008901697,12500,6250.0,392.87241411209106
6300.0,126.0,100.0,0.0,56.58341610902405,12600,6300.0,394.6397168636322
6350.0,127.0,100.0,0.0,57.14981007990174,12700,6350.0,396.3895046710968
6400.0,128.0,100.0,0.0,58.3299863934377,12800,6400.0,398.10388946533203
6450.0,129.0,100.0,11.0,57.237095191872974,12900,6450.0,399.85100865364075
6500.0,130.0,100.0,0.0,58.254626768241444,13000,6500.0,401.5676112174988
6550.0,131.0,100.0,0.0,57.946358050761695,13100,6550.0,403.293345451355
6600.0,132.0,100.0,0.0,60.68454555937503,13200,6600.0,404.9412121772766
6650.0,133.0,100.0,0.0,60.50939039404425,13300,6650.0,406.59384870529175
6700.0,134.0,100.0,0.0,60.018877244677824,13400,6700.0,408.25999188423157
6750.0,135.0,100.0,8.0,58.620527241824576,13500,6750.0,409.9658794403076
6800.0,136.0,100.0,0.0,59.78657710448394,13600,6800.0,411.6384961605072
6850.0,137.0,100.0,0.0,53.38238964461792,13700,6850.0,413.5117735862732
6900.0,138.0,100.0,0.0,52.0836287712259,13800,6900.0,415.43176317214966
6950.0,139.0,100.0,0.0,59.17506012661755,13900,6950.0,417.12166476249695
7000.0,140.0,100.0,0.0,58.6377292598397,14000,7000.0,418.8270523548126
7050.0,141.0,100.0,0.0,3.9387909669015007,14100,7050.0,444.2155542373657
7100.0,142.0,100.0,17.0,58.97727542767729,14200,7100.0,445.91112327575684
7150.0,143.0,100.0,0.0,57.95372411356504,14300,7150.0,447.6366379261017
7200.0,144.0,100.0,0.0,57.691132728816996,14400,7200.0,449.3700067996979
7250.0,145.0,100.0,0.0,59.060812456788334,14500,7250.0,451.06317710876465
7300.0,146.0,100.0,0.0,59.80606501334987,14600,7300.0,452.7352488040924
7350.0,147.0,100.0,0.0,59.82775875270589,14700,7350.0,454.4067144393921
7400.0,148.0,100.0,0.0,58.471476240609555,14800,7400.0,456.11695075035095
7450.0,149.0,100.0,0.0,57.180928257041955,14900,7450.0,457.86578607559204
7500.0,150.0,100.0,10.0,57.781839632713776,15000,7500.0,459.59643387794495
7550.0,151.0,100.0,0.0,58.87400192358332,15100,7550.0,461.2949769496918
7600.0,152.0,100.0,0.0,59.16472627294741,15200,7600.0,462.98517370224
7650.0,153.0,100.0,11.0,58.93051536437888,15300,7650.0,464.6820876598358
7700.0,154.0,100.0,0.0,56.966161917499036,15400,7700.0,466.43751645088196
7750.0,155.0,100.0,8.0,59.40049502489641,15500,7750.0,468.1210045814514
7800.0,156.0,100.0,0.0,60.598701831208004,15600,7800.0,469.77120542526245
7850.0,157.0,100.0,0.0,59.2911084202256,15700,7850.0,471.45779943466187
7900.0,158.0,100.0,0.0,57.40517575399737,15800,7900.0,473.1998031139374
7950.0,159.0,100.0,0.0,57.48047908987341,15900,7950.0,474.93952441215515
8000.0,160.0,100.0,0.0,59.264936323777306,16000,8000.0,476.62686371803284
8050.0,161.0,100.0,0.0,3.885057754042872,16100,8050.0,502.36650705337524
8100.0,162.0,100.0,0.0,56.658674599206755,16200,8100.0,504.13146233558655
8150.0,163.0,100.0,10.0,56.659738487113614,16300,8150.0,505.89638447761536
8200.0,164.0,100.0,0.0,56.544398155874894,16400,8200.0,507.6649069786072
8250.0,165.0,100.0,0.0,56.382033313532496,16500,8250.0,509.4385221004486
8300.0,166.0,100.0,0.0,57.281940834802604,16600,8300.0,511.1842739582062
8350.0,167.0,100.0,0.0,55.208121771286194,16700,8350.0,512.9956018924713
8400.0,168.0,100.0,0.0,56.705561825673186,16800,8400.0,514.7590980529785
8450.0,169.0,100.0,0.0,56.89502380966915,16900,8450.0,516.5167217254639
8500.0,170.0,100.0,0.0,56.06794611023063,17000,8500.0,518.3002729415894
8550.0,171.0,100.0,0.0,57.43569968427718,17100,8550.0,520.0413506031036
8600.0,172.0,100.0,0.0,58.399352724764476,17200,8600.0,521.7536988258362
8650.0,173.0,100.0,16.0,56.63331385382157,17300,8650.0,523.5194444656372
8700.0,174.0,100.0,0.0,60.90957515092688,17400,8700.0,525.1612229347229
8750.0,175.0,100.0,14.0,57.636867332131395,17500,8750.0,526.8962240219116
8800.0,176.0,100.0,0.0,47.39974617998619,17600,8800.0,529.0059406757355
8850.0,177.0,100.0,8.0,58.02817026118255,17700,8850.0,530.729241847992
8900.0,178.0,100.0,0.0,59.2553914400955,17800,8900.0,532.4168527126312
8950.0,179.0,100.0,8.0,58.90311364794641,17900,8950.0,534.114556312561
9000.0,180.0,100.0,0.0,59.536202030272975,18000,9000.0,535.794207572937
9050.0,181.0,100.0,0.0,3.8981092482760507,18100,9050.0,561.4476709365845
9100.0,182.0,100.0,0.0,56.205492971807494,18200,9100.0,563.2268569469452
9150.0,183.0,100.0,0.0,56.50672811092191,18300,9150.0,564.9965586662292
9200.0,184.0,100.0,8.0,58.192820714032706,18400,9200.0,566.7149839401245
9250.0,185.0,100.0,0.0,57.46383904057415,18500,9250.0,568.4552090167999
9300.0,186.0,100.0,12.0,56.37084110380999,18600,9300.0,570.2291762828827
9350.0,187.0,100.0,16.0,55.82415786364161,18700,9350.0,572.0205163955688
9400.0,188.0,100.0,16.0,58.8585028514976,18800,9400.0,573.7195067405701
9450.0,189.0,100.0,0.0,57.272030758067515,18900,9450.0,575.4655601978302
9500.0,190.0,100.0,0.0,57.813745717351246,19000,9500.0,577.1952528953552
9550.0,191.0,100.0,0.0,59.19672451595648,19100,9550.0,578.8845357894897
9600.0,192.0,100.0,11.0,58.09258766545804,19200,9600.0,580.6059262752533
9650.0,193.0,100.0,13.0,60.18403155285788,19300,9650.0,582.2674973011017
9700.0,194.0,100.0,0.0,62.9892558090011,19400,9700.0,583.8550701141357
9750.0,195.0,100.0,0.0,59.288560568473045,19500,9750.0,585.5417366027832
9800.0,196.0,100.0,0.0,57.58621414011163,19600,9800.0,587.2782635688782
9850.0,197.0,100.0,0.0,58.05555128775293,19700,9850.0,589.0007524490356
9900.0,198.0,100.0,0.0,60.97527787243396,19800,9900.0,590.6407618522644
9950.0,199.0,100.0,0.0,53.03281056684982,19900,9950.0,592.5263874530792
10000.0,200.0,100.0,0.0,56.99808729153006,20000,10000.0,594.2808327674866
10050.0,201.0,100.0,0.0,3.902574896791633,20100,10050.0,619.9049408435822
10100.0,202.0,100.0,0.0,54.10810593945001,20200,10100.0,621.7530937194824
10150.0,203.0,100.0,0.0,58.80879734911288,20300,10150.0,623.4535202980042
10200.0,204.0,100.0,15.0,57.261631603399245,20400,10200.0,625.1998910903931
10250.0,205.0,100.0,0.0,60.857282604421655,20500,10250.0,626.8430802822113
10300.0,206.0,100.0,0.0,61.187187567151135,20600,10300.0,628.4774100780487
10350.0,207.0,100.0,11.0,56.64660724381153,20700,10350.0,630.2427413463593
10400.0,208.0,100.0,9.0,58.2045462587833,20800,10400.0,631.9608199596405
10450.0,209.0,100.0,10.0,58.74753012833738,20900,10450.0,633.6630194187164
10500.0,210.0,100.0,0.0,56.88398190477275,21000,10500.0,635.4209840297699
10550.0,211.0,100.0,0.0,58.34346341146534,21100,10550.0,637.1349725723267
10600.0,212.0,100.0,0.0,56.77565023644654,21200,10600.0,638.8962912559509
10650.0,213.0,100.0,18.0,56.25727643310188,21300,10650.0,640.6738398075104
10700.0,214.0,100.0,0.0,58.59624525040186,21400,10700.0,642.3804342746735
10750.0,215.0,100.0,8.0,58.81452038440089,21500,10750.0,644.0806953907013
10800.0,216.0,100.0,0.0,60.220280559649076,21600,10800.0,645.7412655353546
10850.0,217.0,100.0,0.0,56.98583622827301,21700,10850.0,647.4960877895355
10900.0,218.0,100.0,0.0,56.14596464399225,21800,10900.0,649.2771604061127
10950.0,219.0,100.0,0.0,61.168858878036765,21900,10950.0,650.911979675293
11000.0,220.0,100.0,0.0,59.461202038603034,22000,11000.0,652.5937490463257
11050.0,221.0,100.0,15.0,3.8802514631461156,22100,11050.0,678.365275144577
11100.0,222.0,100.0,0.0,57.31016461609345,22200,11100.0,680.1101665496826
11150.0,223.0,100.0,0.0,56.990683364424115,22300,11150.0,681.8648405075073
11200.0,224.0,100.0,0.0,43.35156261547046,22400,11200.0,684.1715631484985
11250.0,225.0,100.0,12.0,56.836853195655564,22500,11250.0,685.9309854507446
11300.0,226.0,100.0,0.0,56.71891983847233,22600,11300.0,687.6940658092499
11350.0,227.0,100.0,0.0,57.49702631415529,22700,11350.0,689.4332869052887
11400.0,228.0,100.0,0.0,55.5250062186412,22800,11400.0,691.2342779636383
11450.0,229.0,100.0,0.0,57.50122767327741,22900,11450.0,692.9733719825745
11500.0,230.0,100.0,0.0,57.31424472775179,23000,11500.0,694.7181391716003
11550.0,231.0,100.0,0.0,58.68960945973232,23100,11550.0,696.4220190048218
11600.0,232.0,100.0,0.0,58.17041642644562,23200,11600.0,698.1411063671112
11650.0,233.0,100.0,0.0,55.37686347001344,23300,11650.0,699.9469151496887
11700.0,234.0,100.0,17.0,56.84081997171717,23400,11700.0,701.7062149047852
11750.0,235.0,100.0,0.0,56.29110889070667,23500,11750.0,703.4826946258545
11800.0,236.0,100.0,0.0,60.57240383239268,23600,11800.0,705.1336119174957
11850.0,237.0,100.0,0.0,56.19166802535971,23700,11850.0,706.9132356643677
11900.0,238.0,100.0,15.0,57.82841234598131,23800,11900.0,708.6424899101257
11950.0,239.0,100.0,0.0,55.52450638862828,23900,11950.0,710.4434969425201
12000.0,240.0,100.0,10.0,57.64187338727144,24000,12000.0,712.1783473491669
12050.0,241.0,100.0,0.0,3.889631678855815,24100,12050.0,737.8877229690552
12100.0,242.0,100.0,0.0,55.93446460167786,24200,12100.0,739.6755299568176
12150.0,243.0,100.0,0.0,52.3974924982323,24300,12150.0,741.584018945694
12200.0,244.0,100.0,0.0,46.0600989111211,24400,12200.0,743.7550959587097
12250.0,245.0,100.0,0.0,58.33619267517983,24500,12250.0,745.4692981243134
12300.0,246.0,100.0,0.0,56.23544021288009,24600,12300.0,747.2475366592407
12350.0,247.0,100.0,0.0,57.08551522612405,24700,12350.0,748.9992945194244
12400.0,248.0,100.0,8.0,57.56841449767924,24800,12400.0,750.7363586425781
12450.0,249.0,100.0,0.0,55.817271172429066,24900,12450.0,752.5279190540314
12500.0,250.0,100.0,0.0,56.22414031155621,25000,12500.0,754.3065147399902
12550.0,251.0,100.0,0.0,57.36469498595871,25100,12550.0,756.0497477054596
12600.0,252.0,100.0,0.0,56.85029626020205,25200,12600.0,757.8087539672852
12650.0,253.0,100.0,0.0,58.05379954233004,25300,12650.0,759.5312948226929
12700.0,254.0,100.0,9.0,59.050618226706405,25400,12700.0,761.2247574329376
12750.0,255.0,100.0,9.0,61.167074782193765,25500,12750.0,762.8596246242523
12800.0,256.0,100.0,0.0,60.54431077737649,25600,12800.0,764.511307477951
12850.0,257.0,100.0,16.0,56.81135581296251,25700,12850.0,766.2715196609497
12900.0,258.0,100.0,0.0,58.43323894230407,25800,12900.0,767.9828746318817
12950.0,259.0,100.0,0.0,59.38602921031509,25900,12950.0,769.6667730808258
13000.0,260.0,100.0,0.0,58.56073888969403,26000,13000.0,771.3744020462036
13050.0,261.0,100.0,8.0,3.9360861967802108,26100,13050.0,796.780350446701
13100.0,262.0,100.0,9.0,57.27709096073512,26200,13100.0,798.5262498855591
13150.0,263.0,100.0,0.0,59.870441419006475,26300,13150.0,800.1965236663818
13200.0,264.0,100.0,0.0,58.59056461341691,26400,13200.0,801.9032835960388
13250.0,265.0,100.0,0.0,59.779172302328995,26500,13250.0,803.5761072635651
13300.0,266.0,100.0,0.0,59.985864155737985,26600,13300.0,805.2431671619415
13350.0,267.0,100.0,0.0,57.97182696014263,26700,13350.0,806.9681439399719
13400.0,268.0,100.0,15.0,59.18276695645401,26800,13400.0,808.6578254699707
13450.0,269.0,100.0,0.0,47.823367832302424,26900,13450.0,810.7488539218903
13500.0,270.0,100.0,9.0,58.54215204000565,27000,13500.0,812.4570252895355
13550.0,271.0,100.0,0.0,59.03481830656104,27100,13550.0,814.1509413719177
13600.0,272.0,100.0,0.0,60.4509248724699,27200,13600.0,815.8051762580872
13650.0,273.0,100.0,0.0,57.657388174906146,27300,13650.0,817.539559841156
13700.0,274.0,100.0,0.0,59.209777572865875,27400,13700.0,819.2284705638885
13750.0,275.0,100.0,0.0,58.02825857144893,27500,13750.0,820.9517693519592
13800.0,276.0,100.0,0.0,58.408160173256626,27600,13800.0,822.6638593673706
13850.0,277.0,100.0,18.0,58.91580580768853,27700,13850.0,824.3611972332001
13900.0,278.0,100.0,0.0,58.64329605685275,27800,13900.0,826.0664224624634
13950.0,279.0,100.0,10.0,57.54357505462402,27900,13950.0,827.8042366504669
14000.0,280.0,100.0,12.0,60.83456243408798,28000,14000.0,829.4480395317078
14050.0,281.0,100.0,16.0,3.9284356097910536,28100,14050.0,854.9034655094147
14100.0,282.0,100.0,15.0,58.571672552502264,28200,14100.0,856.6107759475708
14150.0,283.0,100.0,14.0,58.04728365598862,28300,14150.0,858.3335101604462
14200.0,284.0,100.0,13.0,55.78513347494513,28400,14200.0,860.1261029243469
14250.0,285.0,100.0,0.0,58.50113764889058,28500,14250.0,861.8354716300964
14300.0,286.0,100.0,0.0,59.67799835662632,28600,14300.0,863.5111315250397
14350.0,287.0,100.0,0.0,57.61639274992699,28700,14350.0,865.246749162674
14400.0,288.0,100.0,18.0,60.72048596031015,28800,14400.0,866.8936405181885
14450.0,289.0,100.0,15.0,59.24107987785414,28900,14450.0,868.5816588401794
14500.0,290.0,100.0,0.0,60.2275183049523,29000,14500.0,870.2420299053192
14550.0,291.0,100.0,12.0,58.596056969568444,29100,14550.0,871.9486300945282
14600.0,292.0,100.0,11.0,58.31577776541906,29200,14600.0,873.6634323596954
14650.0,293.0,100.0,0.0,57.79663343164755,29300,14650.0,875.393637418747
14700.0,294.0,100.0,0.0,59.972303783314636,29400,14700.0,877.0610744953156
14750.0,295.0,100.0,13.0,60.74291865513861,29500,14750.0,878.7073574066162
14800.0,296.0,100.0,0.0,57.11744232632259,29600,14800.0,880.4581363201141
14850.0,297.0,100.0,0.0,61.141021004368916,29700,14850.0,882.093700170517
14900.0,298.0,100.0,0.0,56.59362381541831,29800,14900.0,883.860684633255
14950.0,299.0,100.0,12.0,56.43288989051279,29900,14950.0,885.632700920105
15000.0,300.0,100.0,0.0,59.8292266128043,30000,15000.0,887.3041255474091
15050.0,301.0,100.0,15.0,3.8785195892655095,30100,15050.0,913.0871593952179
15100.0,302.0,100.0,11.0,60.21285438345515,30200,15100.0,914.7479348182678
15150.0,303.0,100.0,9.0,60.46193956031758,30300,15150.0,916.4018685817719
15200.0,304.0,100.0,10.0,49.14439989534431,30400,15200.0,918.4366888999939
15250.0,305.0,100.0,0.0,57.95631068631935,30500,15250.0,920.1621270179749
15300.0,306.0,100.0,0.0,58.65134067470722,30600,15300.0,921.8671183586121
15350.0,307.0,100.0,0.0,58.55584173645555,30700,15350.0,923.5748903751373
15400.0,308.0,100.0,0.0,57.95977048820589,30800,15400.0,925.3002254962921
15450.0,309.0,100.0,0.0,58.9506256127947,30900,15450.0,926.9965608119965
15500.0,310.0,100.0,13.0,59.083991230170824,31000,15500.0,928.6890668869019
15550.0,311.0,100.0,0.0,57.085561843041326,31100,15550.0,930.4408235549927
15600.0,312.0,100.0,0.0,59.93080308599833,31200,15600.0,932.1094155311584
15650.0,313.0,100.0,0.0,60.08049400520631,31300,15650.0,933.7738492488861
15700.0,314.0,100.0,0.0,57.05446197760319,31400,15700.0,935.5265607833862
15750.0,315.0,100.0,13.0,60.87917144140659,31500,15750.0,937.1691591739655
15800.0,316.0,100.0,16.0,58.214353475418434,31600,15800.0,938.8869488239288
15850.0,317.0,100.0,18.0,57.76276538269741,31700,15850.0,940.6181683540344
15900.0,318.0,100.0,0.0,45.3779856123047,31800,15900.0,942.8218805789948
15950.0,319.0,100.0,12.0,49.92477308133268,31900,15950.0,944.8248949050903
16000.0,320.0,100.0,0.0,55.41887701798816,32000,16000.0,946.6293346881866
16050.0,321.0,100.0,11.0,3.9416608808456686,32100,16050.0,971.9993515014648
16100.0,322.0,100.0,0.0,59.47712983665111,32200,16100.0,973.680670261383
16150.0,323.0,100.0,13.0,59.211357366451644,32300,16150.0,975.3695359230042
16200.0,324.0,100.0,13.0,57.75833482974507,32400,16200.0,977.1008884906769
16250.0,325.0,100.0,16.0,60.55005317595503,32500,16250.0,978.7524151802063
16300.0,326.0,100.0,15.0,54.09534923342747,32600,16300.0,980.601003408432
16350.0,327.0,100.0,11.0,59.49120972578157,32700,16350.0,982.2819242477417
16400.0,328.0,100.0,0.0,59.05765236797826,32800,16400.0,983.9751853942871
16450.0,329.0,100.0,0.0,59.42847103213708,32900,16450.0,985.6578810214996
16500.0,330.0,100.0,14.0,59.62417882318021,33000,16500.0,987.3350534439087
16550.0,331.0,100.0,7.0,59.709219807674515,33100,16550.0,989.0098373889923
16600.0,332.0,100.0,11.0,60.13346827257555,33200,16600.0,990.6728050708771
16650.0,333.0,100.0,12.0,59.547689003003434,33300,16650.0,992.3521318435669
16700.0,334.0,100.0,0.0,59.80089768984803,33400,16700.0,994.024347782135
16750.0,335.0,100.0,7.0,58.703557186122836,33500,16750.0,995.727822303772
16800.0,336.0,100.0,0.0,57.377376375011266,33600,16800.0,997.4706699848175
16850.0,337.0,100.0,0.0,58.7767557442267,33700,16850.0,999.1720235347748
16900.0,338.0,100.0,0.0,57.63899004679496,33800,16900.0,1000.9069612026215
16950.0,339.0,100.0,12.0,57.63019130490221,33900,16950.0,1002.6421632766724
17000.0,340.0,100.0,15.0,59.04258838361444,34000,17000.0,1004.3358564376831
17050.0,341.0,100.0,12.0,3.9396907311441156,34100,17050.0,1029.718560218811
